comune,Codice_catastale,zona_omogenea,id_punto,cod_pozzo,tipo_punto,id_pratica,seq_captazione,uso,istat_comune,foglio,mappale,lng,lat,quota_pc,quota_rif,portata,profondita,tetto_primo_filtro,letto_ultimo_filtro,Location
MILANO,F205,Milano,30069,MI03MI01514601580,POZ,MI03179892009,2,Pompa di calore,15146,279,346,1518994,5036932,,,0,18,4,18,POINT (9.2426958 45.485479)
CUSAGO,D229,Magentino Abbiatense,20437,150970081,PIE,n/a,,Piezometro,15097,n/d,n/d,,,125,,0,8,,,POINT (0 0)
MELEGNANO,F100,Sud Est,29410,151400179,PIE,n/a,,Piezometro,15140,n/d,n/d,1525411.76,5023554.24,82,82,0,3,,,POINT (9.32412831 45.364863)
POZZUOLO MARTESANA,G965,Magentino Abbiatense,14439,151780065,PIE,n/a,,Piezometro,15178,n/d,n/d,1535364,5039185,115.96,115.96,0,40,,,POINT (9.45232634 45.505121)
MORIMONDO,D033,Magentino Abbiatense,29914,151500109,PIE,n/a,,Piezometro,15150,n/d,n/d,1494814.03,5021170.41,86.88,86.75,0,9.5,,,POINT (8.93345207 45.343845)
RHO,H264,Nord Ovest,6635,151820604,PIE,n/a,,Piezometro,15182,n/d,n/d,,,151.93,151.93,0,8,,,POINT (0 0)
MILANO,F205,Milano,4713,151460501,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1510374.96,5036246.37,124.5,124.5,0,100,43.03,99.48,POINT (9.13239105 45.479489)
VAPRIO D'ADDA,L667,Adda Martesana,26547,MI03MI01523000025,POZ,MI03181182011,1,"Lavaggio strade, Aree verdi/aree sportive",15230,7,413 ex 38,1539327,5046052,158,,6,55,38,50,POINT (9.50360439 45.566716)
MAGENTA,E801,Magentino Abbiatense,26734,MI03MI01513000066,POZ,MI03217882012,2,Pompa di calore [Prev],15130,3,527,1489625,5035126,,,3.65,30,6,30,POINT (8.86692288 45.469403)
RODANO,H470,Adda Martesana,28225,MI03MI01518500027,POZ,MI03263212015,1,Irriguo,15185,2,376,1526483,5036336,,,59,30,11,26,POINT (9.33849281 45.479871)
MILANO,F205,Milano,4679,151460391,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1507576.03,5037041.76,128.7,128.7,0,98,,,POINT (9.0965915 45.486684)
ZIBIDO SAN GIACOMO,M176,Magentino Abbiatense,8988,152470119,POZ,MI0141021020,1,Zootecnico [Prev],15247,2,54,,,,,2,,,30,POINT (0 0)
MILANO,F205,Magentino Abbiatense,9052,151461297,PIE,n/a,,Piezometro,15146,n/d,n/d,1519996,5036622,115,115,0,,,,POINT (9.25550484 45.482661)
TRIBIANO,L415,Magentino Abbiatense,23038,152220089,PIE,n/a,,Piezometro,15222,n/d,n/d,1528780,5028480,98,98,0,10,,,POINT (9.36742324 45.40907)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,17624,152090252,PIE,n/a,,Piezometro,15209,n/d,n/d,1519553,5044239,146,146,0,30,,,POINT (9.25013964 45.551233)
MELEGNANO,F100,Magentino Abbiatense,14647,151400080,PIE,n/a,,Piezometro,15140,n/d,n/d,1525160,5022700,91,91,0,,,,POINT (9.32087023 45.357183)
BOFFALORA sopra TICINO,A920,Magentino Abbiatense,16991,150260074,PIE,n/a,,Piezometro,15026,n/d,n/d,1485588,5033033,111.73,111.74,0,4,,,POINT (8.81534126 45.450492)
MILANO,F205,Magentino Abbiatense,17457,151461996,PIE,n/a,,Piezometro,15146,n/d,n/d,1508045,5037278,132.9,132.9,0,19,,,POINT (9.10259649 45.488805)
MILANO,F205,Milano,25942,151464398,PIE,n/a,,Piezometro,15146,n/d,n/d,1515835.65,5034870.64,117.13,117.13,0,21,,,POINT (9.20221501 45.467004)
OPERA,G078,Magentino Abbiatense,15122,151590067,PIE,n/a,,Piezometro,15159,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Milano,25724,151464312,PIE,n/a,,Piezometro,15146,n/d,n/d,1517079.38,5032683.02,110.86,,0,15,6,15,POINT (9.2180489 45.447284)
INVERUNO,E313,Alto Milanese,3925,151130025,PIE,n/a,,Piezometro,15113,n/d,n/d,,,,,0,,,,POINT (0 0)
VIMODRONE,M053,Magentino Abbiatense,16840,152420056,PIE,n/a,,Piezometro,15242,n/d,n/d,1521182,5040091,126,126,0,18,,,POINT (9.27082964 45.51385)
MILANO,F205,Magentino Abbiatense,19618,151462561,POZ,n/a,,N/D,15146,n/d,n/d,,,,,0,,24,36,POINT (0 0)
RHO,H264,Magentino Abbiatense,17481,151820620,PIE,n/a,,Piezometro,15182,n/d,n/d,1503616,5039589,149,149,0,12,,,POINT (9.04593571 45.509643)
ROZZANO,H623,Sud Ovest,26077,151890253,PIE,n/a,,Piezometro,15189,n/d,n/d,1511001,5026747,0,103.72,0,15,,,POINT (9.14018972 45.393975)
MILANO,F205,Milano,27357,MI03MI01514600909,POZ,MI03240512014,1,Pompa di calore,15146,473,315,1513678,5033027,,,6,40,15,36,POINT (9.17456339 45.450455)
ROZZANO,H623,Magentino Abbiatense,9109,151890145,POZ,MI0131861999,2,Potabile [Prev],15189,15,56,1512445,5024850,101,101,20,139,93,129,POINT (9.15858984 45.376876)
LAINATE,E415,Nord Ovest,27108,MI03MI01511600065,POZ,MI03229912013,3,Pompa di calore,15116,1,1008,1501359,5047076,,,0,45,20,45,POINT (9.01706237 45.577041)
ARESE,A389,Nord Ovest,720,150090037,POZ,MI0129101993,1,"Antincendio, Industriale [Prev]",15009,6,79,1507132,5043559,157,157,27.8,85,51,78,POINT (9.09100366 45.54535)
TREZZANO SUL NAVIGLIO,L409,Magentino Abbiatense,9102,152200069,PIE,n/a,,Piezometro,15220,n/d,n/d,,,,,0,,,,POINT (0 0)
ALBAIRATE,A127,Magentino Abbiatense,24951,150050176,POZ,MI03181802011,1,Aree verdi/aree sportive,15005,7,326,1494826,5029797,,122,3,25,4,25,POINT (8.93351345 45.421495)
CINISELLO BALSAMO,C707,Magentino Abbiatense,14581,150770081,POZ,MI03269462002,1,Potabile,15077,18,497,1515900,5044910,155,155,40,76,53,70,POINT (9.20336282 45.557366)
CASSANO D'ADDA,C003,Adda Martesana,7819,150590147,POZ,MI0124011994,1,Igienico [Prev],15059,28,80,,,,,5,,,30,POINT (0 0)
MILANO,F205,Magentino Abbiatense,18045,151462178,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,15,,,POINT (0 0)
MILANO,F205,Milano,30015,MI03MI01514601501,POZ,MI03204252012,2,Pompa di calore,15146,311,338,,,,,0,30,20,25,POINT (0 0)
MILANO,F205,Magentino Abbiatense,19242,151462485,PIE,n/a,,Piezometro,15146,n/d,n/d,1510634.05,5031719.48,114.93,114.92,0,,,,POINT (9.13560858 45.438738)
TREZZANO SUL NAVIGLIO,L409,Sud Ovest,7876,152200006,POZ,MI0140211986,1,Potabile [Prev],15220,3,138,1503991,5029951,117,118.36,45,111,48,104,POINT (9.05065908 45.422889)
MILANO,F205,Milano,5075,151460180,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1510378.45,5037193.17,116.3,116.3,0,102,,,POINT (9.13245562 45.488011)
ZIBIDO SAN GIACOMO,M176,Magentino Abbiatense,22992,152470236,PIE,n/a,,Piezometro,15247,n/d,n/d,1509300,5024160,,102,0,15,,,POINT (9.11841015 45.370714)
PADERNO DUGNANO,G220,Magentino Abbiatense,18157,151660100,PIE,n/a,,Piezometro,15166,n/d,n/d,1512511,5045890,163.25,163,0,36,,,POINT (9.15996649 45.566255)
SESTO SAN GIOVANNI,I690,Nord Milano,7466,152090019,POZ,MI0139671986,1,Potabile [Prev],15209,7,D.C.,1518526,5043916,147,147,50,79,44,76,POINT (9.23697057 45.548354)
MILANO,F205,Magentino Abbiatense,18552,151462256,POZ,MI0343232002,1,Igienico,15146,438,232,,,,,13,34,22,34,POINT (0 0)
BUCCINASCO,B240,Magentino Abbiatense,23640,150360275,PIE,n/a,,Piezometro,15036,n/d,n/d,1509147,5029940,0,0,0,7,,,POINT (9.11656291 45.422742)
SEGRATE,I577,Adda Martesana,30186,MI03MI01520500127,POZ,MI03306582015,4,Pompa di calore,15205,44,178,1523793,5034890,113,,0,35,10,35,POINT (9.30400512 45.466953)
RHO,H264,Nord Ovest,26442,MI03MI01518200010,POZ,MI0115271994,5,Irriguo [Prev],15182,1,n/d,,,0,,5,,0,30,POINT (0 0)
MILANO,F205,Magentino Abbiatense,23267,151463407,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
PADERNO DUGNANO,G220,Magentino Abbiatense,20720,151660115,PIE,n/a,,Piezometro,15166,n/d,n/d,1511865,5046445,,,0,35,,,POINT (9.15170177 45.571262)
SESTO SAN GIOVANNI,I690,Nord Milano,27933,152090482,PIE,n/a,,Piezometro,15209,n/d,n/d,1519596,5043536,0,143,0,40,,,POINT (9.25066243 45.544904)
MILANO,F205,Magentino Abbiatense,22645,151463240,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,30,,,POINT (0 0)
RHO,H264,Magentino Abbiatense,19674,151820749,PIE,n/a,,Piezometro,15182,n/d,n/d,1503114,5040659,,,0,30,12,30,POINT (9.03951597 45.519276)
NERVIANO,F874,Alto Milanese,5718,151540058,PIE,n/a,,Piezometro,15154,n/d,n/d,1499050,5043622,166,166,0,,,,POINT (8.98747511 45.545952)
BAREGGIO,A652,Magentino Abbiatense,20221,150120084,PIE,n/a,,Piezometro,15012,n/d,n/d,1499748.99,5037408,144,,0,12,,,POINT (8.99643297 45.490021)
PESSANO CON BORNAGO,G502,Magentino Abbiatense,11018,151720027,POZ,MI03238572000,2,Potabile [Prev],15172,4,36-38,1529352,5044689,152,152,15,160,81,136,POINT (9.3757002 45.55494)
PADERNO DUGNANO,G220,Nord Milano,30919,151660159,PIE,n/a,,Piezometro,15166,n/d,n/d,1513814.45,5046767.36,166.51,166.31,0,33,,,POINT (9.17669419 45.574128)
MILANO,F205,Magentino Abbiatense,23880,151463589,POZ,MI03197032007,3,Pompa di calore,15146,350,213,1515290,5035650,118,,0,38,22.66,36.99,POINT (9.19525928 45.474031)
MILANO,F205,Magentino Abbiatense,22809,151463300,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1514855,5034763,,,0,109,,,POINT (9.18966737 45.466056)
POZZUOLO MARTESANA,G965,Adda Martesana,27892,MI03MI01517800053,POZ,MI03292522013,1,"Antincendio, Industriale [Prev]",15178,11,147,1535337,5039765,,,9.7,40,,,POINT (9.45202249 45.510343)
SETTALA,I696,Adda Martesana,7651,152100068,POZ,MI03181831978,1,"Antincendio, Industriale",15210,2,58,1529145,5035222,110,110,1,35,20,34,POINT (9.37248616 45.469739)
PESCHIERA BORROMEO,G488,Magentino Abbiatense,17198,151710229,PIE,n/a,,Piezometro,15171,n/d,n/d,,,,,0,3,,,POINT (0 0)
RODANO,H470,Adda Martesana,28145,151850233,PIE,n/a,,Piezometro,15185,n/d,n/d,1527200.67,5036825.69,0,113.6,0,15,,,POINT (9.34770225 45.484251)
MILANO,F205,Magentino Abbiatense,18893,151462360,PIE,n/a,,Piezometro,15146,n/d,n/d,1512365,5038827,135,,0,25,14,25,POINT (9.15791793 45.502685)
MILANO,F205,Magentino Abbiatense,24435,151463788,POZ,MI03162492010,7,Pompa di calore,15146,438,51,1515539,5034225,,,0,39,23,38,POINT (9.19839994 45.461199)
MILANO,F205,Magentino Abbiatense,23551,151463479,POZ,MI03140472009,0,N/D,15146,n/d,n/d,1513405,5034581,,,0,30,22,30,POINT (9.17111443 45.464448)
MILANO,F205,Milano,25719,151464307,PIE,n/a,,Piezometro,15146,n/d,n/d,1517153.76,5032624.64,110.95,,0,15,6,15,POINT (9.218998 45.446757)
ASSAGO,A473,Magentino Abbiatense,21762,150110089,PIE,n/a,,Piezometro,15011,n/d,n/d,1510975,5026920,,102.27,0,6,,,POINT (9.13986139 45.395533)
SEGRATE,I577,Magentino Abbiatense,15799,152050228,PIE,n/a,,Piezometro,15205,n/d,n/d,1521058,5037684,118,118,0,20,,,POINT (9.26913902 45.492189)
ZIBIDO SAN GIACOMO,M176,Sud Ovest,29195,MI03MI01524700073,POZ,MI03278512013,1,"Antincendio, Igienico, Potabile, Aree verdi/aree sportive",15247,12,46,1510121,5024886,,,1,78.5,67,70,POINT (9.12890933 45.377237)
MILANO,F205,Magentino Abbiatense,22466,151463183,PIE,n/a,,Piezometro,15146,n/d,n/d,1512505,5032921,113,113,0,22,,,POINT (9.15956015 45.449522)
ABBIATEGRASSO,A010,Magentino Abbiatense,27886,150020535,PIE,n/a,,Piezometro,15002,n/d,n/d,1508215,5035313,0,130,0,6,,,POINT (9.10473929 45.471116)
RHO,H264,Magentino Abbiatense,16945,151820612,POZ,MI03273622003,2,Potabile,15182,15,288,1502165,5042069,157.2,157.2,25,203,157,196,POINT (9.02737121 45.531971)
PIOLTELLO,G686,Adda Martesana,6286,151750003,POZ,MI03314201986,1,Potabile [Prev],15175,11,438,1525281,5036581,114.25,114.19,20,81.6,32,78.6,POINT (9.32312618 45.482121)
CERNUSCO SUL NAVIGLIO,C523,Magentino Abbiatense,15244,150700189,POZ,MI0343162002,1,Irriguo,15070,22,11,,,,,10,45,22,42,POINT (0 0)
SEGRATE,I577,Adda Martesana,7344,152050095,POZ,MI0139441995,1,Irriguo [Prev],15205,45,84,1524040,5035600,111,111,9,89,17,29,POINT (9.30719937 45.473335)
LACCHIARELLA,E395,Sud Ovest,26844,151150251,PIE,n/a,,Piezometro,15115,n/d,n/d,1511482,5018173,94,94,0,9,,,POINT (9.14613641 45.316791)
VIMODRONE,M053,Adda Martesana,8797,152420010,POZ,MI0125391977,1,Piscicoltura [Prev],15242,3,265,1522449,5040540,128,128,3,80,43,75,POINT (9.28707087 45.517852)
BARANZATE,A618,Nord Ovest,29767,152500116,PIE,n/a,,Piezometro,15250,n/d,n/d,1509040.75,5040678.13,140.24,139.97,0,20,,,POINT (9.11540134 45.519397)
MILANO,F205,Magentino Abbiatense,20740,151462816,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,20,,,POINT (0 0)
MILANO,F205,Milano,29476,151465077,PIE,n/a,,Piezometro,15146,n/d,n/d,1516970.78,5040699.23,130,130,0,18,,,POINT (9.2169365 45.51944)
RHO,H264,Magentino Abbiatense,16715,151820493,PIE,n/a,,Piezometro,15182,n/d,n/d,1502456,5043899,165,165,0,23,,,POINT (9.03110695 45.548442)
ARLUNO,A413,Magentino Abbiatense,17081,150100098,PIE,n/a,,Piezometro,15010,n/d,n/d,1493592,5038080,156.91,157,0,15,,,POINT (8.91763191 45.49604)
CERRO MAGGIORE,C537,Alto Milanese,2563,150720030,PIE,n/a,,Piezometro,15072,n/d,n/d,1497320,5050353,214,214,0,,,,POINT (8.96527633 45.606532)
MILANO,F205,Magentino Abbiatense,18140,151462205,PIE,n/a,,Piezometro,15146,n/d,n/d,1512730,5033510,117,117.06,0,25,,,POINT (9.16245263 45.45482)
LAINATE,E415,Magentino Abbiatense,16142,151160058,POZ,MI03236561985,1,Igienico [Prev],15116,1,0,1503049,5045211,170,170,8,,,30,POINT (9.03871158 45.560249)
MILANO,F205,Milano,29957,MI03MI01514601453,POZ,MI03302152017,5,Pompa di calore,15146,390,72,1515192,5034687,,,0,40,18,39,POINT (9.19397583 45.465365)
MILANO,F205,Milano,5288,151461336,PIE,n/a,,Piezometro,15146,n/d,n/d,1519284,5032260,108,108,0,,,,POINT (9.24622377 45.443419)
MILANO,F205,Magentino Abbiatense,21215,151462859,PIE,n/a,,Piezometro,15146,n/d,n/d,1519722,5038880,123.05,,0,20,,,POINT (9.25208944 45.502993)
MILANO,F205,Milano,4603,151460029,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1517005.61,5034273.72,114.3,114.3,0,108,34.62,105.14,POINT (9.21716043 45.461604)
CARPIANO,B820,Sud Est,27033,150500160,PIE,n/a,,Piezometro,15050,n/d,n/d,1523078.56,5022133.89,0,90,0,6,,,POINT (9.29427 45.352159)
VILLA CORTESE,L928,Alto Milanese,26561,MI03MI01524800008,POZ,MI03187352011,2,Pompa di calore,15248,2,158,1490882,5046191,,,0,50,9,50,POINT (8.88279588 45.569016)
MILANO,F205,Milano,30031,MI03MI01514601546,POZ,MI03302622017,4,Pompa di calore,15146,475,238,1514297,5033355,,,0,34,15,30,POINT (9.18248878 45.453395)
MEDIGLIA,F084,Sud Est,1911,151390199,PIE,n/a,,Piezometro,15139,n/d,n/d,1524368,5030152,99,99,0,7,,,POINT (9.31112614 45.424287)
LEGNANO,E514,Magentino Abbiatense,15818,151180094,PIE,n/a,,Piezometro,15118,n/d,n/d,1492840,5049060,209,209,0,81,,,POINT (8.90784547 45.594862)
RHO,H264,Magentino Abbiatense,17891,151820670,PIE,n/a,,Piezometro,15182,n/d,n/d,1503163,5040504,,150,0,18,,,POINT (9.04014237 45.517881)
ASSAGO,A473,Magentino Abbiatense,16867,150110060,PIE,n/a,,Piezometro,15011,n/d,n/d,1511265.1,5027228.8,105,104.87,0,,,,POINT (9.14357468 45.398308)
MILANO,F205,Milano,30454,151465166,PIE,n/a,,Piezometro,15146,n/d,n/d,1511751.13,5032262.1,114.52,114.42,0,20,,,POINT (9.14990399 45.443605)
MILANO,F205,Milano,25568,151464250,PIE,n/a,,Piezometro,15146,n/d,n/d,1508886.29,5038008.26,,,0,20,15,20,POINT (9.11337555 45.495368)
SEDRIANO,I566,Magentino Abbiatense,25110,152040121,POZ,MI03187421989,1,"Antincendio [Prev], Igienico, Potabile",15204,7,378 sub 5,,,,,11,30,12,30,POINT (0 0)
CERNUSCO SUL NAVIGLIO,C523,Adda Martesana,26771,MI03MI01507000073,POZ,MI03246982013,1,Pompa di calore,15070,28,269,1524373,5040949,,,0.61,32,22,29,POINT (9.31172478 45.521469)
MILANO,F205,Milano,29563,MI03MI01514601276,POZ,MI03282492014,4,Pompa di calore,15146,390,56,1514916,5034701,120.7,,3,37,18,36,POINT (9.19044579 45.465497)
MILANO,F205,Milano,28702,MI03MI01514600758,POZ,MI03217422013,1,Pompa di calore,15146,311,334,1514677,5036019,,,3.5,29,13.5,28.5,POINT (9.18742785 45.477365)
MILANO,F205,Milano,29233,151464998,PIE,n/a,,Piezometro,15146,n/d,n/d,1513051.15,5031560.23,111,111,0,12,,,POINT (9.16650835 45.437264)
ARESE,A389,Nord Ovest,731,150090066,PIE,n/a,,Piezometro,15009,n/d,n/d,1505030,5045545,173,173,0,,,,POINT (9.06409779 45.563244)
PARABIAGO,G324,Alto Milanese,6136,151680048,POZ,MI03258711994,1,Potabile [Prev],15168,32,53,1495650,5043270,176,176,60,200,121,193,POINT (8.94392468 45.542771)
MILANO,F205,Milano,28721,MI03MI01514601140,POZ,MI03265862015,5,Pompa di calore,15146,503,16,1509290,5032709,,,0,40,7,37,POINT (9.11844271 45.447664)
MEDIGLIA,F084,Magentino Abbiatense,21074,151390184,POZ,MI03266652002,2,Potabile,15139,1,520,1526810,5031220,101,101.71,20,143.8,107.2,13.8,POINT (9.34239815 45.43381)
MILANO,F205,Milano,26926,MI03MI01514600834,POZ,MI03281782013,5,"Antincendio, Igienico, Aree verdi/aree sportive, Pompa di calore",15146,5,414,1508190,5040358,142.58,,23.27,53,22.3,49,POINT (9.10450315 45.516526)
ZIBIDO SAN GIACOMO,M176,Magentino Abbiatense,15287,152470189,PIE,n/a,,Piezometro,15247,n/d,n/d,1511336,5022425,98.32,98.32,0,12,6,12,POINT (9.14437071 45.355067)
MILANO,F205,Magentino Abbiatense,14786,151461429,PIE,n/a,,Piezometro,15146,n/d,n/d,1514026,5029984,108.02,108.02,0,,,,POINT (9.17892726 45.423058)
MILANO,F205,Magentino Abbiatense,23108,151463366,POZ,MI03264182009,2,Pompa di calore,15146,322,25,1519428,5036477,,,0,37,15,35,POINT (9.24823132 45.481372)
ROBECCHETTO CON INDUNO,H371,Alto Milanese,26494,MI03MI01518300049,POZ,MI0135012001,1,Irriguo [Prev],15183,11,126,,,0,,1,,38,40,POINT (0 0)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,23583,151950359,POZ,MI03162512010,1,Irriguo [Prev],15195,11,14,1518763,5026539,98,,18,25,10,23,POINT (9.23934463 45.391938)
MILANO,F205,Magentino Abbiatense,24181,151463699,POZ,MI03154792010,0,N/D,15146,n/d,n/d,1512150,5032415,114,,0,51,15,50,POINT (9.15500796 45.444974)
MILANO,F205,Milano,25907,151464369,PIE,n/a,,Piezometro,15146,n/d,n/d,1510436.58,5032923.91,117.51,117.51,0,23,,,POINT (9.13310925 45.449582)
MILANO,F205,Magentino Abbiatense,9354,151461361,PIE,n/a,,Piezometro,15146,n/d,n/d,1519034,5031793,106.89,107.08,0,,,,POINT (9.24300911 45.439222)
MILANO,F205,Milano,24832,151463943,POZ,MI03284982011,3,Pompa di calore [Prev],15146,340,135,1512244,5035381,123,,0,40,,,POINT (9.15628351 45.47167)
GARBAGNATE MILANESE,D912,Magentino Abbiatense,14416,151050080,POZ,MI0341952001,2,Potabile,15105,29,14,1506150,5046515,176,177.48,15,176,157,164,POINT (9.07846136 45.571966)
MILANO,F205,Milano,4786,151460152,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1509154.68,5037942.73,131.8,131.8,0,195,112,177,POINT (9.11680929 45.494775)
MILANO,F205,Magentino Abbiatense,22779,151463288,PIE,n/a,,Piezometro,15146,n/d,n/d,1515945,5032255,111.85,111.85,0,15,,,POINT (9.20352924 45.443458)
PERO,C013,Nord Ovest,4206,151700103,PIE,n/a,,Piezometro,15170,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Milano,27964,MI03MI01514600946,POZ,MI03285072013,1,"Aree verdi/aree sportive, Pompa di calore",15146,552,9,1515969,5032334,111.5,,6.4,44,23,41,POINT (9.20383867 45.444169)
MILANO,F205,Milano,29469,151465073,PIE,n/a,,Piezometro,15146,n/d,n/d,1506352.25,5034395.28,125,125,0,10,,,POINT (9.08089753 45.462875)
MILANO,F205,Milano,26007,151464432,POZ,MI03202062012,3,Pompa di calore,15146,472,415,1513034,5033072,116,116,0,40,16,34,POINT (9.16632898 45.450872)
SETTALA,I696,Magentino Abbiatense,18874,152100234,PIE,n/a,,Piezometro,15210,n/d,n/d,1530812,5030296,95.8,96.3,0,15,,,POINT (9.39350281 45.425329)
SAN DONATO MILANESE,H827,Magentino Abbiatense,20303,151920250,PIE,n/a,,Piezometro,15192,n/d,n/d,1519665,5029833,103.4,103.7,0,12,,,POINT (9.25099872 45.421563)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,17098,151950223,PIE,n/a,,Piezometro,15195,n/d,n/d,,,,,0,,,,POINT (0 0)
COLOGNO MONZESE,C895,Adda Martesana,28072,MI03MI01508100045,POZ,MI03271552015,2,Pompa di calore,15081,3,88,1521410,5043534,,,0,25,15,25,POINT (9.27389879 45.544833)
MILANO,F205,Milano,4303,151461047,POZ,MI03198231994,1,Igienico [Prev],15146,299,28,1510421,5036086,124,124,5,50,49,50,POINT (9.13297674 45.478045)
PESCHIERA BORROMEO,G488,Magentino Abbiatense,14477,151710192,PIE,n/a,,Piezometro,15171,n/d,n/d,1526355,5032850,104.15,104.13,0,36,3,36,POINT (9.33666846 45.448499)
MILANO,F205,Milano,25536,151464235,POZ,MI03272392012,2,Pompa di calore,15146,311,335,1514687,5036038,,,0,45,24,44,POINT (9.18755636 45.477536)
SAN DONATO MILANESE,H827,Sud Est,30557,151920417,PIE,n/a,,Piezometro,15192,n/d,n/d,1520384.79,5029923.15,103.4,103.4,0,30,,,POINT (9.26020251 45.422354)
RHO,H264,Magentino Abbiatense,17242,151820594,PIE,n/a,,Piezometro,15182,n/d,n/d,1503399,5040535,149,149.2,0,8,,,POINT (9.04316422 45.518159)
PIEVE EMANUELE,G634,Magentino Abbiatense,23946,151730111,POZ,MI03151772009,1,Aree verdi/aree sportive [Prev],15173,15,108,1515750,5020780,95.2,,1,30,6,27,POINT (9.20067061 45.340175)
MELZO,F119,Adda Martesana,27220,151420179,POZ,MI03240102012,37,Industriale [Prev],15142,8,40,1532073,5038047,117,118.39,0.15,12,,,POINT (9.41012631 45.495038)
CANEGRATE,B593,Magentino Abbiatense,15340,150460026,PIE,n/a,,Piezometro,15046,n/d,n/d,1492966,5045556,191,191,0,35,,,POINT (8.90951178 45.563324)
PREGNANA MILANESE,H026,Magentino Abbiatense,15874,151790047,PIE,n/a,,Piezometro,15179,n/d,n/d,1501060,5040630,153,153,0,13,,,POINT (9.01321684 45.519021)
CALVIGNASCO,B448,Magentino Abbiatense,1826,150420011,POZ,MI0113651995,1,Zootecnico [Prev],15042,2,149,,,,,2,,,30,POINT (0 0)
CORNAREDO,D018,Nord Ovest,3259,150870009,POZ,MI0122931994,2,Potabile,15087,4,98,1502565,5038900,145,144.99,20,200,179,192,POINT (9.03247765 45.503446)
MILANO,F205,Magentino Abbiatense,16789,151461766,PIE,n/a,,Piezometro,15146,n/d,n/d,1513641,5030364,133.3,133.3,0,31,,,POINT (9.17401668 45.426486)
MILANO,F205,Milano,4487,151460637,POZ,MI0128451986,2,Industriale [Prev],15146,532,73,1518020,5032742,110,110,5,53,32,57,POINT (9.23007917 45.447791)
BOLLATE,A940,Nord Ovest,1343,150270083,POZ,MI03172342003,1,Antincendio,15027,42,19,1509536,5043691,154,154,5,75,53.5,70,POINT (9.1218008 45.546509)
VITTUONE,M091,Magentino Abbiatense,27860,MI03MI01524300036,POZ,MI03253262014,1,Potabile,15243,2,302,1495943,5036657,,,30,245,177,239,POINT (8.94773324 45.483249)
MILANO,F205,Magentino Abbiatense,22758,151463280,POZ,MI03177862008,4,Pompa di calore [Prev],15146,516,5,1512404,5032940,,109.8,11.25,55,19,55,POINT (9.15826904 45.449695)
ASSAGO,A473,Magentino Abbiatense,21952,150110106,PIE,n/a,,Piezometro,15011,n/d,n/d,1511170,5026985,,,0,7,,,POINT (9.14235414 45.396115)
CASARILE,B938,Magentino Abbiatense,18983,150550099,PIE,n/a,,Piezometro,15055,n/d,n/d,1508290,5017633,,,0,10,6,10,POINT (9.10540348 45.311975)
MAGENTA,E801,Magentino Abbiatense,20310,151300158,PIE,n/a,,Piezometro,15130,n/d,n/d,1493236,5035152,140,139.76,0,8,,,POINT (8.9131163 45.469681)
SAN GIORGIO SU LEGNANO,H884,Alto Milanese,26899,151940023,PIE,n/a,,Piezometro,15194,n/d,n/d,1492101.15,5045937.62,195.18,195.18,0,42,,,POINT (8.89842354 45.56675)
MILANO,F205,Magentino Abbiatense,23875,151463586,POZ,MI03184762010,2,Pompa di calore [Prev],15146,515,427,1511797,5032373,115,,7.5,29,13,28,POINT (9.15049316 45.444602)
LISCATE,E610,Magentino Abbiatense,9430,151220137,POZ,MI03240902009,1,Industriale [Prev],15122,8,135,,,,,15,35,25,31,POINT (0 0)
TREZZANO SUL NAVIGLIO,L409,Magentino Abbiatense,22934,152200178,PIE,n/a,,Piezometro,15220,n/d,n/d,1505752,5029556,,115.3,0,6,,,POINT (9.07316365 45.419322)
RHO,H264,Magentino Abbiatense,15242,151820368,PIE,n/a,,Piezometro,15182,n/d,n/d,1503468,5042802,160,160,0,,,,POINT (9.04406347 45.538564)
SOLARO,I786,Magentino Abbiatense,24173,152130040,PIE,n/a,,Piezometro,15213,n/d,n/d,1508506.46,5051926.06,0,214,0,40,,,POINT (9.10875498 45.620645)
MILANO,F205,Milano,26385,151464625,PIE,n/a,,Piezometro,15146,n/d,n/d,1520972.5,5039382.1,0,124.02,0,165,,,POINT (9.26811727 45.507476)
CISLIANO,C733,Magentino Abbiatense,30218,150780173,PIE,n/a,,Piezometro,15078,n/d,n/d,1497946.74,5032249.59,127.57,127.57,0,10,,,POINT (8.97339134 45.443587)
